"LOT_QTY","QC_QTY","ITEM_TYPE","ITEM_QC_TYPE","QC_TYPE","WORK_ORDER_QTY","WORK_WORKER","QC_MONTH","QC_WEEKDAY","INSPECTION_RISK_SCORE","SUMMER_FLAG","WINTER_FLAG","RISK_LEVEL"
855,855,30,10,10,855,EMP1003,"05","7",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"05","2",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"05","2",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"05","2",2,0,0,LOW
300000,3000,10,20,20,0,NONE,"05","2",2,0,0,LOW
1000000,10000,10,20,20,0,NONE,"05","1",2,0,0,LOW
48212,48212,20,10,10,48212,EMP1055,"05","2",3,0,0,LOW
107362,1074,20,20,20,107362,EMP1055,"05","2",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"05","7",2,0,0,LOW
74550,746,20,20,20,74550,EMP1055,"05","2",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"05","7",4,0,0,LOW
80762,808,20,20,20,80762,EMP1055,"05","2",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"05","1",2,0,0,LOW
74812,748,20,20,20,74812,EMP1055,"05","2",2,0,0,LOW
14110,14110,20,10,10,14110,EMP1055,"05","2",3,0,0,LOW
9798,9798,20,10,10,9798,EMP1055,"05","2",3,0,0,LOW
14110,14110,20,10,10,14110,EMP1046,"05","5",3,0,0,LOW
9798,9798,20,10,10,9798,EMP1046,"05","5",3,0,0,LOW
10614,10614,20,10,10,10614,EMP1046,"05","5",3,0,0,LOW
9832,9832,20,10,10,9832,EMP1046,"05","5",3,0,0,LOW
13251,13251,20,10,10,13251,EMP1046,"05","5",3,0,0,LOW
9201,9201,20,10,10,9201,EMP1046,"05","5",3,0,0,LOW
9968,9968,20,10,10,9968,EMP1046,"05","6",3,0,0,LOW
9234,9234,20,10,10,9234,EMP1046,"05","6",3,0,0,LOW
1227,1227,30,10,10,1227,EMP1046,"05","5",1,0,0,LOW
852,852,30,10,10,852,EMP1046,"05","6",1,0,0,LOW
923,923,30,10,10,923,EMP1046,"05","6",1,0,0,LOW
855,855,30,10,10,855,EMP1046,"05","6",1,0,0,LOW
1500000,15000,10,20,20,0,NONE,"05","5",2,0,0,LOW
48212,48212,20,10,10,48212,EMP1041,"05","6",3,0,0,MEDIUM
500000,5000,10,20,20,0,NONE,"05","5",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"05","5",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"05","4",2,0,0,LOW
107362,1074,20,20,20,107362,EMP1041,"05","6",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"05","5",2,0,0,LOW
74550,746,20,20,20,74550,EMP1041,"05","6",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"05","5",2,0,0,LOW
80762,808,20,20,20,80762,EMP1041,"05","6",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"05","5",2,0,0,LOW
74812,748,20,20,20,74812,EMP1041,"05","6",2,0,0,LOW
14110,14110,20,10,10,14110,EMP1041,"05","7",3,0,0,LOW
9798,9798,20,10,10,9798,EMP1041,"05","6",3,0,0,LOW
10614,10614,20,10,10,10614,EMP1041,"05","6",3,0,0,LOW
9832,9832,20,10,10,9832,EMP1041,"05","6",3,0,0,LOW
13251,13251,20,10,10,13251,EMP1041,"05","6",3,0,0,LOW
9201,9201,20,10,10,9201,EMP1041,"05","6",3,0,0,LOW
9968,9968,20,10,10,9968,EMP1041,"05","6",3,0,0,LOW
9234,9234,20,10,10,9234,EMP1041,"05","6",3,0,0,LOW
1227,1227,30,10,10,1227,EMP1041,"05","6",1,0,0,LOW
852,852,30,10,10,852,EMP1041,"05","7",1,0,0,LOW
923,923,30,10,10,923,EMP1041,"05","7",1,0,0,LOW
855,855,30,10,10,855,EMP1041,"05","6",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"05","7",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"05","7",2,0,0,LOW
11624,11624,20,10,10,11624,EMP1042,"05","4",3,0,0,LOW
751,751,30,10,10,751,EMP1042,"05","4",1,0,0,LOW
1006,1006,30,10,10,1006,EMP1042,"05","4",1,0,0,LOW
1167,1167,30,10,10,1167,EMP1042,"05","4",1,0,0,LOW
1076,1076,30,10,10,1076,EMP1042,"05","4",1,0,0,LOW
500000,5000,10,20,20,0,NONE,"05","4",2,0,0,LOW
48212,48212,20,10,10,48212,EMP1041,"05","4",3,0,0,LOW
500000,5000,10,20,20,0,NONE,"05","3",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"05","3",2,0,0,LOW
107362,1074,20,20,20,107362,EMP1041,"05","4",2,0,0,LOW
74550,746,20,20,20,74550,EMP1041,"05","4",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"05","3",2,0,0,LOW
80762,808,20,20,20,80762,EMP1041,"05","4",2,0,0,LOW
74812,748,20,20,20,74812,EMP1041,"05","4",2,0,0,LOW
14110,14110,20,10,10,14110,EMP1041,"05","5",3,0,0,LOW
9798,9798,20,10,10,9798,EMP1041,"05","4",3,0,0,LOW
10614,10614,20,10,10,10614,EMP1041,"05","5",3,0,0,LOW
9832,9832,20,10,10,9832,EMP1041,"05","4",3,0,0,LOW
13251,13251,20,10,10,13251,EMP1041,"05","4",3,0,0,LOW
9201,9201,20,10,10,9201,EMP1041,"05","5",3,0,0,LOW
9968,9968,20,10,10,9968,EMP1041,"05","5",5,0,0,LOW
9234,9234,20,10,10,9234,EMP1041,"05","5",3,0,0,LOW
1227,1227,30,10,10,1227,EMP1041,"05","4",1,0,0,LOW
852,852,30,10,10,852,EMP1041,"05","5",1,0,0,LOW
923,923,30,10,10,923,EMP1041,"05","5",1,0,0,LOW
855,855,30,10,10,855,EMP1041,"05","5",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"05","5",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"05","5",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"05","5",2,0,0,LOW
300000,3000,10,20,20,0,NONE,"05","5",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"05","4",2,0,0,LOW
48212,48212,20,10,10,48212,EMP1046,"05","5",3,0,0,LOW
107362,1074,20,20,20,107362,EMP1046,"05","5",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"05","4",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"05","4",2,0,0,LOW
74550,746,20,20,20,74550,EMP1046,"05","5",2,0,0,LOW
80762,808,20,20,20,80762,EMP1046,"05","5",2,0,0,LOW
74812,748,20,20,20,74812,EMP1046,"05","5",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"05","1",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"05","1",4,0,0,LOW
102112,1021,20,20,20,102112,EMP1049,"05","2",2,0,0,LOW
94150,942,20,20,20,94150,EMP1049,"05","2",2,0,0,LOW
8636,8636,20,10,10,8636,EMP1049,"05","2",3,0,0,LOW
11569,11569,20,10,10,11569,EMP1049,"05","2",3,0,0,LOW
13420,13420,20,10,10,13420,EMP1049,"05","2",3,0,0,LOW
12374,12374,20,10,10,12374,EMP1049,"05","2",3,0,0,LOW
8110,8110,20,10,10,8110,EMP1049,"05","2",3,0,0,LOW
10864,10864,20,10,10,10864,EMP1049,"05","2",3,0,0,LOW
12603,12603,20,10,10,12603,EMP1049,"05","2",3,0,0,LOW
11620,11620,20,10,10,11620,EMP1049,"05","4",5,0,0,MEDIUM
751,751,30,10,10,751,EMP1049,"05","3",1,0,0,LOW
1006,1006,30,10,10,1006,EMP1049,"05","3",1,0,0,LOW
1167,1167,30,10,10,1167,EMP1049,"05","2",1,0,0,LOW
1076,1076,30,10,10,1076,EMP1049,"05","3",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"05","3",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"05","3",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"05","3",2,0,0,LOW
300000,3000,10,20,20,0,NONE,"05","3",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"05","2",2,0,0,LOW
50000,50000,20,10,10,50000,EMP1042,"05","4",5,0,0,LOW
65715,657,20,20,20,65715,EMP1042,"05","3",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"05","1",2,0,0,LOW
88025,880,20,20,20,88025,EMP1042,"05","3",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"05","1",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"05","2",2,0,0,LOW
102115,1021,20,20,20,102115,EMP1042,"05","3",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"05","2",2,0,0,LOW
1000000,10000,10,20,20,0,NONE,"05","2",2,0,0,LOW
94150,942,20,20,20,94150,EMP1042,"05","3",2,0,0,LOW
8639,8639,20,10,10,8639,EMP1042,"05","3",3,0,0,LOW
11569,11569,20,10,10,11569,EMP1042,"05","3",3,0,0,LOW
13423,13423,20,10,10,13423,EMP1042,"05","4",3,0,0,LOW
12374,12374,20,10,10,12374,EMP1042,"05","3",3,0,0,LOW
8114,8114,20,10,10,8114,EMP1042,"05","4",3,0,0,LOW
10868,10868,20,10,10,10868,EMP1042,"05","3",3,0,0,LOW
12606,12606,20,10,10,12606,EMP1042,"05","4",3,0,0,LOW
12603,12603,20,10,10,12603,EMP1057,"04","5",3,0,0,LOW
11620,11620,20,10,10,11620,EMP1057,"04","5",3,0,0,LOW
751,751,30,10,10,751,EMP1057,"04","5",3,0,0,LOW
1006,1006,30,10,10,1006,EMP1057,"05","6",1,0,0,LOW
1167,1167,30,10,10,1167,EMP1057,"05","6",1,0,0,LOW
1076,1076,30,10,10,1076,EMP1057,"05","6",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"05","6",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"05","6",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"05","6",2,0,0,LOW
300000,3000,10,20,20,0,NONE,"05","6",4,0,0,LOW
50000,50000,20,10,10,50000,EMP1045,"05","6",3,0,0,LOW
65712,657,20,20,20,65712,EMP1045,"05","6",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","4",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"04","5",2,0,0,LOW
88025,880,20,20,20,88025,EMP1045,"05","6",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","5",2,0,0,LOW
102112,1021,20,20,20,102112,EMP1045,"05","6",2,0,0,LOW
94150,942,20,20,20,94150,EMP1045,"05","6",2,0,0,LOW
8636,8636,20,10,10,8636,EMP1045,"05","6",3,0,0,LOW
11569,11569,20,10,10,11569,EMP1045,"05","6",3,0,0,LOW
13420,13420,20,10,10,13420,EMP1045,"05","6",3,0,0,LOW
12374,12374,20,10,10,12374,EMP1045,"05","7",3,0,0,MEDIUM
8110,8110,20,10,10,8110,EMP1045,"05","7",3,0,0,LOW
10864,10864,20,10,10,10864,EMP1045,"05","7",3,0,0,LOW
12603,12603,20,10,10,12603,EMP1045,"05","7",3,0,0,LOW
11620,11620,20,10,10,11620,EMP1045,"05","6",3,0,0,LOW
751,751,30,10,10,751,EMP1045,"05","7",1,0,0,LOW
1006,1006,30,10,10,1006,EMP1045,"05","7",1,0,0,LOW
1167,1167,30,10,10,1167,EMP1045,"05","7",1,0,0,LOW
1076,1076,30,10,10,1076,EMP1045,"05","6",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"05","1",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"05","1",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"05","1",2,0,0,LOW
300000,3000,10,20,20,0,NONE,"05","1",4,0,0,LOW
50000,50000,20,10,10,50000,EMP1049,"05","2",3,0,0,LOW
65712,657,20,20,20,65712,EMP1049,"05","2",2,0,0,LOW
88025,880,20,20,20,88025,EMP1049,"05","2",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"05","1",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"04","3",2,0,0,LOW
50000,50000,20,10,10,50000,EMP1046,"04","4",3,0,0,LOW
65712,657,20,20,20,65712,EMP1046,"04","4",2,0,0,LOW
88025,880,20,20,20,88025,EMP1046,"04","4",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","3",2,0,0,LOW
102112,1021,20,20,20,102112,EMP1046,"04","4",2,0,0,LOW
94150,942,20,20,20,94150,EMP1046,"04","4",2,0,0,LOW
8636,8636,20,10,10,8636,EMP1046,"04","4",3,0,0,LOW
11569,11569,20,10,10,11569,EMP1046,"04","4",3,0,0,LOW
13420,13420,20,10,10,13420,EMP1046,"04","5",5,0,0,LOW
12374,12374,20,10,10,12374,EMP1046,"04","4",3,0,0,LOW
8110,8110,20,10,10,8110,EMP1046,"04","5",3,0,0,LOW
10864,10864,20,10,10,10864,EMP1046,"04","4",3,0,0,LOW
12603,12603,20,10,10,12603,EMP1046,"04","4",3,0,0,LOW
11620,11620,20,10,10,11620,EMP1046,"04","5",3,0,0,LOW
751,751,30,10,10,751,EMP1046,"04","5",1,0,0,LOW
1006,1006,30,10,10,1006,EMP1046,"04","5",1,0,0,LOW
1167,1167,30,10,10,1167,EMP1046,"04","4",1,0,0,LOW
1076,1076,30,10,10,1076,EMP1046,"04","5",1,0,0,LOW
1500000,15000,10,20,20,0,NONE,"04","4",2,0,0,LOW
50000,50000,20,10,10,50000,EMP1057,"04","5",3,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","3",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","3",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"04","4",2,0,0,LOW
65712,657,20,20,20,65712,EMP1057,"05","6",4,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","4",2,0,0,LOW
88025,880,20,20,20,88025,EMP1057,"04","5",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","4",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","4",2,0,0,LOW
102112,1021,20,20,20,102112,EMP1057,"04","5",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","4",2,0,0,LOW
94150,942,20,20,20,94150,EMP1057,"04","5",2,0,0,LOW
8636,8636,20,10,10,8636,EMP1057,"04","5",3,0,0,LOW
11569,11569,20,10,10,11569,EMP1057,"04","5",3,0,0,LOW
13420,13420,20,10,10,13420,EMP1057,"05","7",5,0,0,LOW
12374,12374,20,10,10,12374,EMP1057,"04","5",3,0,0,LOW
8110,8110,20,10,10,8110,EMP1057,"05","6",3,0,0,LOW
10864,10864,20,10,10,10864,EMP1057,"04","5",3,0,0,LOW
9119,9119,20,10,10,9119,EMP1056,"04","2",3,0,0,LOW
8682,8682,20,10,10,8682,EMP1056,"04","2",3,0,0,LOW
11212,11212,20,10,10,11212,EMP1056,"04","3",3,0,0,LOW
10430,10430,20,10,10,10430,EMP1056,"04","2",3,0,0,LOW
8564,8564,20,10,10,8564,EMP1056,"04","2",3,0,0,LOW
8154,8154,20,10,10,8154,EMP1056,"04","3",3,0,0,MEDIUM
10530,10530,20,10,10,10530,EMP1056,"04","2",3,0,0,LOW
9795,9795,20,10,10,9795,EMP1056,"04","2",3,0,0,LOW
793,793,30,10,10,793,EMP1056,"04","3",1,0,0,LOW
755,755,30,10,10,755,EMP1056,"04","3",1,0,0,LOW
975,975,30,10,10,975,EMP1056,"04","3",1,0,0,LOW
907,907,30,10,10,907,EMP1056,"04","3",1,0,0,LOW
42875,42875,20,10,10,42875,EMP1043,"04","3",3,0,0,LOW
69390,694,20,20,20,69390,EMP1043,"04","3",2,0,0,LOW
66065,661,20,20,20,66065,EMP1043,"04","3",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","2",4,0,0,LOW
85315,853,20,20,20,85315,EMP1043,"04","3",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","2",2,0,0,LOW
79365,794,20,20,20,79365,EMP1043,"04","3",2,0,0,LOW
9122,9122,20,10,10,9122,EMP1043,"04","3",3,0,0,LOW
8685,8685,20,10,10,8685,EMP1043,"04","3",3,0,0,LOW
11215,11215,20,10,10,11215,EMP1043,"04","3",3,0,0,HIGH
10433,10433,20,10,10,10433,EMP1043,"04","3",3,0,0,LOW
8567,8567,20,10,10,8567,EMP1043,"04","4",3,0,0,LOW
8154,8154,20,10,10,8154,EMP1043,"04","3",3,0,0,LOW
10530,10530,20,10,10,10530,EMP1043,"04","3",3,0,0,LOW
9799,9799,20,10,10,9799,EMP1043,"04","3",3,0,0,LOW
793,793,30,10,10,793,EMP1043,"04","4",1,0,0,LOW
755,755,30,10,10,755,EMP1043,"04","3",1,0,0,LOW
975,975,30,10,10,975,EMP1043,"04","3",1,0,0,LOW
907,907,30,10,10,907,EMP1043,"04","4",3,0,0,MEDIUM
300000,3000,10,20,20,0,NONE,"04","4",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"04","4",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"04","4",2,0,0,LOW
300000,3000,10,20,20,0,NONE,"04","4",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","4",2,0,0,LOW
1000000,10000,10,20,20,0,NONE,"04","3",2,0,0,LOW
907,907,30,10,10,907,EMP1053,"04","6",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"04","7",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"04","7",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"04","7",2,0,0,LOW
300000,3000,10,20,20,0,NONE,"04","7",2,0,0,LOW
42875,42875,20,10,10,42875,EMP1054,"04","7",3,0,0,LOW
1500000,15000,10,20,20,0,NONE,"04","6",2,0,0,LOW
69387,694,20,20,20,69387,EMP1054,"04","7",2,0,0,LOW
66062,661,20,20,20,66062,EMP1054,"04","7",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","6",2,0,0,LOW
85312,853,20,20,20,85312,EMP1054,"04","7",2,0,0,LOW
79362,794,20,20,20,79362,EMP1054,"04","7",2,0,0,LOW
9119,9119,20,10,10,9119,EMP1054,"04","1",3,0,0,LOW
8682,8682,20,10,10,8682,EMP1054,"04","7",3,0,0,LOW
11212,11212,20,10,10,11212,EMP1054,"04","7",3,0,0,LOW
10430,10430,20,10,10,10430,EMP1054,"04","7",3,0,0,LOW
8564,8564,20,10,10,8564,EMP1054,"04","1",3,0,0,LOW
8154,8154,20,10,10,8154,EMP1054,"04","7",3,0,0,HIGH
10530,10530,20,10,10,10530,EMP1054,"04","1",3,0,0,LOW
9795,9795,20,10,10,9795,EMP1054,"04","1",3,0,0,LOW
793,793,30,10,10,793,EMP1054,"04","1",1,0,0,LOW
755,755,30,10,10,755,EMP1054,"04","1",1,0,0,LOW
975,975,30,10,10,975,EMP1054,"04","7",1,0,0,LOW
907,907,30,10,10,907,EMP1054,"04","7",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"04","2",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"04","2",4,0,0,LOW
250000,2500,10,20,20,0,NONE,"04","2",2,0,0,LOW
300000,3000,10,20,20,0,NONE,"04","2",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"04","7",2,0,0,LOW
42875,42875,20,10,10,42875,EMP1056,"04","2",3,0,0,LOW
69387,694,20,20,20,69387,EMP1056,"04","2",2,0,0,LOW
66062,661,20,20,20,66062,EMP1056,"04","2",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","7",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"04","1",2,0,0,LOW
85312,853,20,20,20,85312,EMP1056,"04","2",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","1",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","1",2,0,0,LOW
79362,794,20,20,20,79362,EMP1056,"04","2",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","4",4,0,0,LOW
85312,853,20,20,20,85312,EMP1044,"04","5",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"04","4",2,0,0,LOW
79362,794,20,20,20,79362,EMP1044,"04","5",2,0,0,LOW
9119,9119,20,10,10,9119,EMP1044,"04","5",3,0,0,HIGH
8682,8682,20,10,10,8682,EMP1044,"04","5",3,0,0,LOW
11212,11212,20,10,10,11212,EMP1044,"04","5",3,0,0,LOW
10430,10430,20,10,10,10430,EMP1044,"04","5",3,0,0,LOW
8564,8564,20,10,10,8564,EMP1044,"04","5",3,0,0,LOW
8154,8154,20,10,10,8154,EMP1044,"04","5",3,0,0,LOW
10530,10530,20,10,10,10530,EMP1044,"04","5",3,0,0,LOW
9795,9795,20,10,10,9795,EMP1044,"04","5",3,0,0,LOW
793,793,30,10,10,793,EMP1044,"04","6",1,0,0,LOW
755,755,30,10,10,755,EMP1044,"04","6",1,0,0,LOW
975,975,30,10,10,975,EMP1044,"04","6",1,0,0,LOW
907,907,30,10,10,907,EMP1044,"04","6",1,0,0,LOW
42875,42875,20,10,10,42875,EMP1053,"04","6",3,0,0,MEDIUM
500000,5000,10,20,20,0,NONE,"04","4",2,0,0,LOW
69387,694,20,20,20,69387,EMP1053,"04","6",2,0,0,LOW
66062,661,20,20,20,66062,EMP1053,"04","6",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","4",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","5",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","5",2,0,0,LOW
85312,853,20,20,20,85312,EMP1053,"04","6",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","5",2,0,0,LOW
79362,794,20,20,20,79362,EMP1053,"04","6",2,0,0,LOW
9119,9119,20,10,10,9119,EMP1053,"04","7",3,0,0,LOW
8682,8682,20,10,10,8682,EMP1053,"04","6",3,0,0,LOW
11212,11212,20,10,10,11212,EMP1053,"04","6",3,0,0,MEDIUM
10430,10430,20,10,10,10430,EMP1053,"04","6",3,0,0,LOW
8564,8564,20,10,10,8564,EMP1053,"04","7",3,0,0,MEDIUM
8154,8154,20,10,10,8154,EMP1053,"04","7",3,0,0,LOW
10530,10530,20,10,10,10530,EMP1053,"04","6",3,0,0,LOW
9795,9795,20,10,10,9795,EMP1053,"04","6",3,0,0,LOW
793,793,30,10,10,793,EMP1053,"04","7",1,0,0,LOW
755,755,30,10,10,755,EMP1053,"04","7",1,0,0,LOW
975,975,30,10,10,975,EMP1053,"04","7",1,0,0,LOW
11841,11841,20,10,10,11841,EMP1042,"04","4",3,0,0,LOW
9691,9691,20,10,10,9691,EMP1042,"04","4",3,0,0,LOW
11934,11934,20,10,10,11934,EMP1042,"04","4",3,0,0,LOW
13319,13319,20,10,10,13319,EMP1042,"04","4",3,0,0,LOW
1096,1096,30,10,10,1096,EMP1042,"04","3",1,0,0,LOW
897,897,30,10,10,897,EMP1042,"04","4",1,0,0,LOW
1105,1105,30,10,10,1105,EMP1042,"04","4",1,0,0,LOW
1233,1233,30,10,10,1233,EMP1042,"04","3",1,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","4",2,0,0,LOW
42875,42875,20,10,10,42875,EMP1046,"04","4",3,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","3",2,0,0,LOW
69387,694,20,20,20,69387,EMP1046,"04","4",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","3",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","3",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"04","3",2,0,0,LOW
66062,661,20,20,20,66062,EMP1046,"04","4",2,0,0,LOW
85312,853,20,20,20,85312,EMP1046,"04","4",2,0,0,LOW
79362,794,20,20,20,79362,EMP1046,"04","4",2,0,0,LOW
9119,9119,20,10,10,9119,EMP1046,"04","4",3,0,0,LOW
8682,8682,20,10,10,8682,EMP1046,"04","4",3,0,0,LOW
11212,11212,20,10,10,11212,EMP1046,"04","4",3,0,0,LOW
10430,10430,20,10,10,10430,EMP1046,"04","4",3,0,0,LOW
8564,8564,20,10,10,8564,EMP1046,"04","5",3,0,0,LOW
8154,8154,20,10,10,8154,EMP1046,"04","4",3,0,0,LOW
10530,10530,20,10,10,10530,EMP1046,"04","5",5,0,0,MEDIUM
9795,9795,20,10,10,9795,EMP1046,"04","4",3,0,0,LOW
793,793,30,10,10,793,EMP1046,"04","5",1,0,0,LOW
755,755,30,10,10,755,EMP1046,"04","4",1,0,0,LOW
975,975,30,10,10,975,EMP1046,"04","5",1,0,0,LOW
907,907,30,10,10,907,EMP1046,"04","5",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"04","5",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"04","5",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"04","5",2,0,0,LOW
300000,3000,10,20,20,0,NONE,"04","5",2,0,0,LOW
42875,42875,20,10,10,42875,EMP1044,"04","5",3,0,0,LOW
69387,694,20,20,20,69387,EMP1044,"04","5",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","4",2,0,0,LOW
66062,661,20,20,20,66062,EMP1044,"04","5",2,0,0,LOW
107887,1079,20,20,20,107887,EMP1002,"04","3",4,0,0,LOW
12604,12604,20,10,10,12604,EMP1002,"04","2",3,0,0,LOW
10315,10315,20,10,10,10315,EMP1002,"04","3",3,0,0,LOW
12707,12707,20,10,10,12707,EMP1002,"04","2",3,0,0,LOW
14179,14179,20,10,10,14179,EMP1002,"04","2",3,0,0,LOW
11836,11836,20,10,10,11836,EMP1002,"04","3",3,0,0,LOW
9687,9687,20,10,10,9687,EMP1002,"04","3",3,0,0,LOW
11934,11934,20,10,10,11934,EMP1002,"04","2",3,0,0,LOW
13316,13316,20,10,10,13316,EMP1002,"04","2",3,0,0,LOW
1096,1096,30,10,10,1096,EMP1002,"04","2",1,0,0,LOW
897,897,30,10,10,897,EMP1002,"04","3",1,0,0,LOW
1105,1105,30,10,10,1105,EMP1002,"04","3",1,0,0,LOW
1233,1233,30,10,10,1233,EMP1002,"04","3",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"04","3",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"04","3",4,0,0,LOW
250000,2500,10,20,20,0,NONE,"04","3",2,0,0,LOW
300000,3000,10,20,20,0,NONE,"04","3",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"04","3",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"04","3",2,0,0,LOW
1000000,10000,10,20,20,0,NONE,"04","3",2,0,0,LOW
500000,500000,40,10,10,0,NONE,"04","3",3,0,0,LOW
500000,500000,40,10,10,0,NONE,"04","3",3,0,0,LOW
400000,400000,40,10,10,0,NONE,"04","3",3,0,0,LOW
400000,400000,40,10,10,0,NONE,"04","3",3,0,0,LOW
30000,30000,40,10,10,0,NONE,"04","3",3,0,0,LOW
500,500,40,10,10,0,NONE,"04","3",1,0,0,LOW
500000,5000,40,20,20,0,NONE,"04","3",2,0,0,LOW
500000,5000,40,20,20,0,NONE,"04","3",2,0,0,LOW
54140,54140,20,10,10,54140,EMP1042,"04","3",3,0,0,LOW
95900,959,20,20,20,95900,EMP1042,"04","3",2,0,0,LOW
78490,785,20,20,20,78490,EMP1042,"04","3",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"04","2",2,0,0,LOW
96690,967,20,20,20,96690,EMP1042,"04","3",2,0,0,LOW
107890,1079,20,20,20,107890,EMP1042,"04","3",2,0,0,LOW
12604,12604,20,10,10,12604,EMP1042,"04","3",3,0,0,LOW
10318,10318,20,10,10,10318,EMP1042,"04","3",3,0,0,LOW
12710,12710,20,10,10,12710,EMP1042,"04","3",3,0,0,LOW
14182,14182,20,10,10,14182,EMP1042,"04","3",3,0,0,HIGH
1233,1233,30,10,10,1233,EMP1044,"04","6",1,0,0,LOW
1500000,15000,10,20,20,0,NONE,"04","6",2,0,0,LOW
1500000,15000,10,20,20,0,NONE,"04","6",2,0,0,LOW
54137,54137,20,10,10,54137,EMP1006,"04","7",3,0,0,LOW
