"WORK_ORDER_QTY","WORK_PREV_QTY","WORK_STATUS","WORK_WORKER","WORK_DIRECTOR","PLAN_FIN_QTY","PLAN_WP_QTY","ITEM_TYPE","WORK_MONTH","WORK_WEEKDAY","SUMMER_FLAG","WINTER_FLAG","QTY_RISK_SCORE","SEASON_RISK_SCORE","RISK_LEVEL"
13575,13575,30,EMP1043,EMP1051,67878,67878,20,"11","2",0,0,2,0,NORMAL
13240,13240,30,EMP1043,EMP1051,66204,66204,20,"11","2",0,0,2,0,NORMAL
7808,7808,30,EMP1043,EMP1051,39042,39042,20,"11","2",0,0,2,0,NORMAL
1231,1231,30,EMP1043,EMP1051,6155,6155,30,"11","2",0,0,0,0,NORMAL
1257,1257,30,EMP1043,EMP1051,6285,6285,30,"11","2",0,0,0,0,NORMAL
1226,1226,30,EMP1043,EMP1051,6130,6130,30,"11","2",0,0,0,0,NORMAL
723,723,30,EMP1043,EMP1051,3615,3615,30,"11","2",0,0,0,0,NORMAL
55465,55465,30,EMP1049,EMP1044,277313,277313,20,"11","3",0,0,2,0,NORMAL
107715,107715,30,EMP1049,EMP1044,538563,538563,20,"11","3",0,0,2,0,NORMAL
109990,109990,30,EMP1049,EMP1044,549938,549938,20,"11","3",0,0,2,0,NORMAL
107275,107275,30,EMP1049,EMP1044,536375,536375,20,"11","3",0,0,2,0,NORMAL
63265,63265,30,EMP1049,EMP1044,316313,316313,20,"11","3",0,0,2,0,NORMAL
14159,14159,30,EMP1049,EMP1044,70783,70783,20,"11","3",0,0,2,0,NORMAL
14458,14458,30,EMP1049,EMP1044,72278,72278,20,"11","3",0,0,2,0,NORMAL
14099,14099,30,EMP1049,EMP1044,70495,70495,20,"11","3",0,0,2,0,NORMAL
8317,8317,30,EMP1049,EMP1044,41573,41573,20,"11","3",0,0,2,0,NORMAL
13298,13298,30,EMP1049,EMP1044,66474,66474,20,"11","3",0,0,2,0,NORMAL
13578,13578,30,EMP1049,EMP1044,67878,67878,20,"11","3",0,0,2,0,NORMAL
13244,13244,30,EMP1049,EMP1044,66204,66204,20,"11","3",0,0,2,0,NORMAL
7810,7810,30,EMP1049,EMP1044,39042,39042,20,"11","3",0,0,2,0,NORMAL
1231,1231,30,EMP1049,EMP1044,6155,6155,30,"11","3",0,0,0,0,NORMAL
1257,1257,30,EMP1049,EMP1044,6285,6285,30,"11","3",0,0,0,0,NORMAL
1226,1226,30,EMP1049,EMP1044,6130,6130,30,"11","3",0,0,0,0,NORMAL
723,723,30,EMP1049,EMP1044,3615,3615,30,"11","3",0,0,0,0,NORMAL
49850,49850,30,EMP1001,EMP1051,249250,249250,20,"11","4",0,0,2,0,NORMAL
90387,90387,30,EMP1001,EMP1051,451938,451938,20,"11","4",0,0,2,0,NORMAL
83387,83387,30,EMP1001,EMP1051,416938,416938,20,"11","4",0,0,2,0,DELAY
107450,107450,30,EMP1001,EMP1051,537250,537250,20,"11","4",0,0,2,0,NORMAL
67725,67725,30,EMP1001,EMP1051,338625,338625,20,"11","4",0,0,2,0,NORMAL
11879,11879,30,EMP1001,EMP1051,59398,59398,20,"11","4",0,0,2,0,NORMAL
10959,10959,30,EMP1001,EMP1051,54798,54798,20,"11","4",0,0,2,0,NORMAL
14122,14122,30,EMP1001,EMP1051,70610,70610,20,"11","4",0,0,2,0,NORMAL
8901,8901,30,EMP1001,EMP1051,44505,44505,20,"11","4",0,0,2,0,NORMAL
11156,11156,30,EMP1001,EMP1051,55782,55782,20,"11","4",0,0,2,0,NORMAL
10292,10292,30,EMP1001,EMP1051,51462,51462,20,"11","4",0,0,2,0,NORMAL
13262,13262,30,EMP1001,EMP1051,66312,66312,20,"11","4",0,0,2,0,NORMAL
8359,8359,30,EMP1001,EMP1051,41796,41796,20,"11","4",0,0,2,0,NORMAL
1033,1033,30,EMP1001,EMP1051,5165,5165,30,"11","4",0,0,0,0,NORMAL
953,953,30,EMP1001,EMP1051,4765,4765,30,"11","4",0,0,0,0,NORMAL
1228,1228,30,EMP1001,EMP1051,6140,6140,30,"11","4",0,0,0,0,NORMAL
774,774,30,EMP1001,EMP1051,3870,3870,30,"11","4",0,0,0,0,NORMAL
49850,49850,30,EMP1002,EMP1054,249250,249250,20,"11","5",0,0,2,0,NORMAL
90387,90387,30,EMP1002,EMP1054,451938,451938,20,"11","5",0,0,2,0,NORMAL
83387,83387,30,EMP1002,EMP1054,416938,416938,20,"11","5",0,0,2,0,NORMAL
107450,107450,30,EMP1002,EMP1054,537250,537250,20,"11","5",0,0,2,0,NORMAL
67725,67725,30,EMP1002,EMP1054,338625,338625,20,"11","5",0,0,2,0,NORMAL
11879,11879,30,EMP1002,EMP1054,59398,59398,20,"11","5",0,0,2,0,NORMAL
10959,10959,30,EMP1002,EMP1054,54798,54798,20,"11","5",0,0,2,0,NORMAL
14122,14122,30,EMP1002,EMP1054,70610,70610,20,"11","5",0,0,2,0,NORMAL
8901,8901,30,EMP1002,EMP1054,44505,44505,20,"11","5",0,0,2,0,NORMAL
11156,11156,30,EMP1002,EMP1054,55782,55782,20,"11","5",0,0,2,0,NORMAL
10292,10292,30,EMP1002,EMP1054,51462,51462,20,"11","5",0,0,2,0,NORMAL
13262,13262,30,EMP1002,EMP1054,66312,66312,20,"11","5",0,0,2,0,NORMAL
8359,8359,30,EMP1002,EMP1054,41796,41796,20,"11","5",0,0,2,0,NORMAL
1033,1033,30,EMP1002,EMP1054,5165,5165,30,"11","5",0,0,0,0,NORMAL
953,953,30,EMP1002,EMP1054,4765,4765,30,"11","5",0,0,0,0,NORMAL
1228,1228,30,EMP1002,EMP1054,6140,6140,30,"11","5",0,0,0,0,NORMAL
774,774,30,EMP1002,EMP1054,3870,3870,30,"11","5",0,0,0,0,NORMAL
49850,49850,30,EMP1043,EMP1054,249250,249250,20,"11","6",0,0,2,0,NORMAL
83387,83387,30,EMP1043,EMP1054,416938,416938,20,"11","6",0,0,2,0,NORMAL
107450,107450,30,EMP1043,EMP1054,537250,537250,20,"11","6",0,0,2,0,NORMAL
67725,67725,30,EMP1043,EMP1054,338625,338625,20,"11","6",0,0,2,0,NORMAL
11879,11879,30,EMP1043,EMP1054,59398,59398,20,"11","6",0,0,2,0,NORMAL
10959,10959,30,EMP1043,EMP1054,54798,54798,20,"11","6",0,0,2,0,NORMAL
14122,14122,30,EMP1043,EMP1054,70610,70610,20,"11","6",0,0,2,0,NORMAL
8901,8901,30,EMP1043,EMP1054,44505,44505,20,"11","6",0,0,2,0,NORMAL
11156,11156,30,EMP1043,EMP1054,55782,55782,20,"11","6",0,0,2,0,NORMAL
10292,10292,30,EMP1043,EMP1054,51462,51462,20,"11","6",0,0,2,0,NORMAL
13262,13262,30,EMP1043,EMP1054,66312,66312,20,"11","6",0,0,2,0,NORMAL
8359,8359,30,EMP1043,EMP1054,41796,41796,20,"11","6",0,0,2,0,NORMAL
1033,1033,30,EMP1043,EMP1054,5165,5165,30,"11","6",0,0,0,0,NORMAL
953,953,30,EMP1043,EMP1054,4765,4765,30,"11","6",0,0,0,0,NORMAL
1228,1228,30,EMP1043,EMP1054,6140,6140,30,"11","6",0,0,0,0,NORMAL
774,774,30,EMP1043,EMP1054,3870,3870,30,"11","6",0,0,0,0,NORMAL
49850,49850,30,EMP1044,EMP1005,249250,249250,20,"11","2",0,0,2,0,NORMAL
90387,90387,30,EMP1044,EMP1005,451938,451938,20,"11","2",0,0,2,0,NORMAL
83387,83387,30,EMP1044,EMP1005,416938,416938,20,"11","2",0,0,2,0,NORMAL
107450,107450,30,EMP1044,EMP1005,537250,537250,20,"11","2",0,0,2,0,NORMAL
67725,67725,30,EMP1044,EMP1005,338625,338625,20,"11","2",0,0,2,0,NORMAL
11879,11879,30,EMP1044,EMP1005,59398,59398,20,"11","2",0,0,2,0,NORMAL
10959,10959,30,EMP1044,EMP1005,54798,54798,20,"11","2",0,0,2,0,NORMAL
14122,14122,30,EMP1044,EMP1005,70610,70610,20,"11","2",0,0,2,0,NORMAL
8901,8901,30,EMP1044,EMP1005,44505,44505,20,"11","2",0,0,2,0,NORMAL
11156,11156,30,EMP1044,EMP1005,55782,55782,20,"11","2",0,0,2,0,NORMAL
10292,10292,30,EMP1044,EMP1005,51462,51462,20,"11","2",0,0,2,0,NORMAL
13262,13262,30,EMP1044,EMP1005,66312,66312,20,"11","2",0,0,2,0,NORMAL
8359,8359,30,EMP1044,EMP1005,41796,41796,20,"11","2",0,0,2,0,NORMAL
1033,1033,30,EMP1044,EMP1005,5165,5165,30,"11","2",0,0,0,0,NORMAL
953,953,30,EMP1044,EMP1005,4765,4765,30,"11","2",0,0,0,0,NORMAL
1228,1228,30,EMP1044,EMP1005,6140,6140,30,"11","2",0,0,0,0,NORMAL
774,774,30,EMP1044,EMP1005,3870,3870,30,"11","2",0,0,0,0,NORMAL
49850,49850,30,EMP1002,EMP1046,249250,249250,20,"11","3",0,0,2,0,DELAY
90390,90390,30,EMP1002,EMP1046,451938,451938,20,"11","3",0,0,2,0,NORMAL
83390,83390,30,EMP1002,EMP1046,416938,416938,20,"11","3",0,0,2,0,NORMAL
107450,107450,30,EMP1002,EMP1046,537250,537250,20,"11","3",0,0,2,0,NORMAL
67725,67725,30,EMP1002,EMP1046,338625,338625,20,"11","3",0,0,2,0,DELAY
11882,11882,30,EMP1002,EMP1046,59398,59398,20,"11","3",0,0,2,0,NORMAL
10962,10962,30,EMP1002,EMP1046,54798,54798,20,"11","3",0,0,2,0,NORMAL
14122,14122,30,EMP1002,EMP1046,70610,70610,20,"11","3",0,0,2,0,NORMAL
8901,8901,30,EMP1002,EMP1046,44505,44505,20,"11","3",0,0,2,0,NORMAL
11158,11158,30,EMP1002,EMP1046,55782,55782,20,"11","3",0,0,2,0,NORMAL
10294,10294,30,EMP1002,EMP1046,51462,51462,20,"11","3",0,0,2,0,NORMAL
90387,90387,30,EMP1043,EMP1054,451938,451938,20,"11","6",0,0,2,0,NORMAL
13264,13264,30,EMP1002,EMP1046,66312,66312,20,"11","3",0,0,2,0,NORMAL
8360,8360,30,EMP1002,EMP1046,41796,41796,20,"11","3",0,0,2,0,NORMAL
1033,1033,30,EMP1002,EMP1046,5165,5165,30,"11","3",0,0,0,0,NORMAL
953,953,30,EMP1002,EMP1046,4765,4765,30,"11","3",0,0,0,0,NORMAL
1228,1228,30,EMP1002,EMP1046,6140,6140,30,"11","3",0,0,0,0,NORMAL
774,774,30,EMP1002,EMP1046,3870,3870,30,"11","3",0,0,0,0,NORMAL
49075,49075,30,EMP1001,EMP1047,294450,294450,20,"11","4",0,0,2,0,DELAY
64925,64925,30,EMP1001,EMP1047,389550,389550,20,"11","4",0,0,2,0,NORMAL
91612,91612,30,EMP1001,EMP1047,549675,549675,20,"11","4",0,0,2,0,NORMAL
97475,97475,30,EMP1001,EMP1047,584850,584850,20,"11","4",0,0,2,0,NORMAL
89512,89512,30,EMP1001,EMP1047,537075,537075,20,"11","4",0,0,2,0,NORMAL
8533,8533,30,EMP1001,EMP1047,51198,51198,20,"11","4",0,0,2,0,NORMAL
12040,12040,30,EMP1001,EMP1047,72243,72243,20,"11","4",0,0,2,0,NORMAL
12811,12811,30,EMP1001,EMP1047,76866,76866,20,"11","4",0,0,2,0,NORMAL
11764,11764,30,EMP1001,EMP1047,70587,70587,20,"11","4",0,0,2,0,NORMAL
8013,8013,30,EMP1001,EMP1047,48082,48082,20,"11","4",0,0,2,0,NORMAL
11307,11307,30,EMP1001,EMP1047,67846,67846,20,"11","4",0,0,2,0,NORMAL
12031,12031,30,EMP1001,EMP1047,72188,72188,20,"11","4",0,0,2,0,NORMAL
11048,11048,30,EMP1001,EMP1047,66291,66291,20,"11","4",0,0,2,0,NORMAL
742,742,30,EMP1001,EMP1047,4452,4452,30,"11","4",0,0,0,0,NORMAL
1047,1047,30,EMP1001,EMP1047,6282,6282,30,"11","4",0,0,0,0,NORMAL
1114,1114,30,EMP1001,EMP1047,6684,6684,30,"11","4",0,0,0,0,NORMAL
1023,1023,30,EMP1001,EMP1047,6138,6138,30,"11","4",0,0,0,0,NORMAL
49075,49075,30,EMP1043,EMP1043,294450,294450,20,"11","5",0,0,2,0,NORMAL
64925,64925,30,EMP1043,EMP1043,389550,389550,20,"11","5",0,0,2,0,NORMAL
91612,91612,30,EMP1043,EMP1043,549675,549675,20,"11","5",0,0,2,0,NORMAL
97475,97475,30,EMP1043,EMP1043,584850,584850,20,"11","5",0,0,2,0,NORMAL
89512,89512,30,EMP1043,EMP1043,537075,537075,20,"11","5",0,0,2,0,NORMAL
8533,8533,30,EMP1043,EMP1043,51198,51198,20,"11","5",0,0,2,0,NORMAL
12040,12040,30,EMP1043,EMP1043,72243,72243,20,"11","5",0,0,2,0,NORMAL
12811,12811,30,EMP1043,EMP1043,76866,76866,20,"11","5",0,0,2,0,NORMAL
11764,11764,30,EMP1043,EMP1043,70587,70587,20,"11","5",0,0,2,0,NORMAL
8013,8013,30,EMP1043,EMP1043,48082,48082,20,"11","5",0,0,2,0,NORMAL
11307,11307,30,EMP1043,EMP1043,67846,67846,20,"11","5",0,0,2,0,NORMAL
12031,12031,30,EMP1043,EMP1043,72188,72188,20,"11","5",0,0,2,0,DELAY
11048,11048,30,EMP1043,EMP1043,66291,66291,20,"11","5",0,0,2,0,NORMAL
742,742,30,EMP1043,EMP1043,4452,4452,30,"11","5",0,0,0,0,NORMAL
1047,1047,30,EMP1043,EMP1043,6282,6282,30,"11","5",0,0,0,0,NORMAL
1114,1114,30,EMP1043,EMP1043,6684,6684,30,"11","5",0,0,0,0,NORMAL
1023,1023,30,EMP1043,EMP1043,6138,6138,30,"11","5",0,0,0,0,NORMAL
49075,49075,30,EMP1041,EMP1043,294450,294450,20,"11","6",0,0,2,0,NORMAL
64925,64925,30,EMP1041,EMP1043,389550,389550,20,"11","6",0,0,2,0,NORMAL
91612,91612,30,EMP1041,EMP1043,549675,549675,20,"11","6",0,0,2,0,NORMAL
97475,97475,30,EMP1041,EMP1043,584850,584850,20,"11","6",0,0,2,0,NORMAL
89512,89512,30,EMP1041,EMP1043,537075,537075,20,"11","6",0,0,2,0,NORMAL
8533,8533,30,EMP1041,EMP1043,51198,51198,20,"11","6",0,0,2,0,NORMAL
12040,12040,30,EMP1041,EMP1043,72243,72243,20,"11","6",0,0,2,0,NORMAL
12811,12811,30,EMP1041,EMP1043,76866,76866,20,"11","6",0,0,2,0,NORMAL
11764,11764,30,EMP1041,EMP1043,70587,70587,20,"11","6",0,0,2,0,NORMAL
8013,8013,30,EMP1041,EMP1043,48082,48082,20,"11","6",0,0,2,0,NORMAL
11307,11307,30,EMP1041,EMP1043,67846,67846,20,"11","6",0,0,2,0,NORMAL
12031,12031,30,EMP1041,EMP1043,72188,72188,20,"11","6",0,0,2,0,NORMAL
11048,11048,30,EMP1041,EMP1043,66291,66291,20,"11","6",0,0,2,0,NORMAL
742,742,30,EMP1041,EMP1043,4452,4452,30,"11","6",0,0,0,0,NORMAL
1047,1047,30,EMP1041,EMP1043,6282,6282,30,"11","6",0,0,0,0,NORMAL
1114,1114,30,EMP1041,EMP1043,6684,6684,30,"11","6",0,0,0,0,NORMAL
1023,1023,30,EMP1041,EMP1043,6138,6138,30,"11","6",0,0,0,0,NORMAL
49075,49075,30,EMP1051,EMP1002,294450,294450,20,"11","7",0,0,2,0,NORMAL
64925,64925,30,EMP1051,EMP1002,389550,389550,20,"11","7",0,0,2,0,NORMAL
91612,91612,30,EMP1051,EMP1002,549675,549675,20,"11","7",0,0,2,0,NORMAL
97475,97475,30,EMP1051,EMP1002,584850,584850,20,"11","7",0,0,2,0,NORMAL
89512,89512,30,EMP1051,EMP1002,537075,537075,20,"11","7",0,0,2,0,NORMAL
8533,8533,30,EMP1051,EMP1002,51198,51198,20,"11","7",0,0,2,0,NORMAL
12040,12040,30,EMP1051,EMP1002,72243,72243,20,"11","7",0,0,2,0,NORMAL
12811,12811,30,EMP1051,EMP1002,76866,76866,20,"11","7",0,0,2,0,NORMAL
11764,11764,30,EMP1051,EMP1002,70587,70587,20,"11","7",0,0,2,0,NORMAL
8013,8013,30,EMP1051,EMP1002,48082,48082,20,"11","7",0,0,2,0,NORMAL
11307,11307,30,EMP1051,EMP1002,67846,67846,20,"11","7",0,0,2,0,NORMAL
12031,12031,30,EMP1051,EMP1002,72188,72188,20,"11","7",0,0,2,0,NORMAL
11048,11048,30,EMP1051,EMP1002,66291,66291,20,"11","7",0,0,2,0,NORMAL
742,742,30,EMP1051,EMP1002,4452,4452,30,"11","7",0,0,0,0,NORMAL
1047,1047,30,EMP1051,EMP1002,6282,6282,30,"11","7",0,0,0,0,NORMAL
1114,1114,30,EMP1051,EMP1002,6684,6684,30,"11","7",0,0,0,0,NORMAL
1023,1023,30,EMP1051,EMP1002,6138,6138,30,"11","7",0,0,0,0,NORMAL
49075,49075,30,EMP1048,EMP1006,294450,294450,20,"12","2",0,1,2,2,DELAY
64925,64925,30,EMP1048,EMP1006,389550,389550,20,"12","2",0,1,2,2,RISK
91612,91612,30,EMP1048,EMP1006,549675,549675,20,"12","2",0,1,2,2,RISK
97475,97475,30,EMP1048,EMP1006,584850,584850,20,"12","2",0,1,2,2,DELAY
89512,89512,30,EMP1048,EMP1006,537075,537075,20,"12","2",0,1,2,2,RISK
8533,8533,30,EMP1048,EMP1006,51198,51198,20,"12","2",0,1,2,2,DELAY
12040,12040,30,EMP1048,EMP1006,72243,72243,20,"12","2",0,1,2,2,DELAY
12811,12811,30,EMP1048,EMP1006,76866,76866,20,"12","2",0,1,2,2,DELAY
11764,11764,30,EMP1048,EMP1006,70587,70587,20,"12","2",0,1,2,2,RISK
8013,8013,30,EMP1048,EMP1006,48082,48082,20,"12","2",0,1,2,2,DELAY
11307,11307,30,EMP1048,EMP1006,67846,67846,20,"12","2",0,1,2,2,DELAY
12031,12031,30,EMP1048,EMP1006,72188,72188,20,"12","2",0,1,2,2,RISK
11048,11048,30,EMP1048,EMP1006,66291,66291,20,"12","2",0,1,2,2,DELAY
742,742,30,EMP1048,EMP1006,4452,4452,30,"12","2",0,1,0,2,NORMAL
1047,1047,30,EMP1048,EMP1006,6282,6282,30,"12","2",0,1,0,2,NORMAL
1114,1114,30,EMP1048,EMP1006,6684,6684,30,"12","2",0,1,0,2,NORMAL
1023,1023,30,EMP1048,EMP1006,6138,6138,30,"12","2",0,1,0,2,NORMAL
49075,49075,30,EMP1047,EMP1056,294450,294450,20,"12","3",0,1,2,2,RISK
64925,64925,30,EMP1047,EMP1056,389550,389550,20,"12","3",0,1,2,2,DELAY
91615,91615,30,EMP1047,EMP1056,549675,549675,20,"12","3",0,1,2,2,DELAY
97475,97475,30,EMP1047,EMP1056,584850,584850,20,"12","3",0,1,2,2,DELAY
89515,89515,30,EMP1047,EMP1056,537075,537075,20,"12","3",0,1,2,2,DELAY
8533,8533,30,EMP1047,EMP1056,51198,51198,20,"12","3",0,1,2,2,DELAY
12043,12043,30,EMP1047,EMP1056,72243,72243,20,"12","3",0,1,2,2,RISK
12811,12811,30,EMP1047,EMP1056,76866,76866,20,"12","3",0,1,2,2,DELAY
11767,11767,30,EMP1047,EMP1056,70587,70587,20,"12","3",0,1,2,2,RISK
8017,8017,30,EMP1047,EMP1056,48082,48082,20,"12","3",0,1,2,2,RISK
11311,11311,30,EMP1047,EMP1056,67846,67846,20,"12","3",0,1,2,2,DELAY
12033,12033,30,EMP1047,EMP1056,72188,72188,20,"12","3",0,1,2,2,DELAY
11051,11051,30,EMP1047,EMP1056,66291,66291,20,"12","3",0,1,2,2,DELAY
742,742,30,EMP1047,EMP1056,4452,4452,30,"12","3",0,1,0,2,NORMAL
1047,1047,30,EMP1047,EMP1056,6282,6282,30,"12","3",0,1,0,2,NORMAL
1114,1114,30,EMP1047,EMP1056,6684,6684,30,"12","3",0,1,0,2,DELAY
1023,1023,30,EMP1047,EMP1056,6138,6138,30,"12","3",0,1,0,2,NORMAL
54012,54012,30,EMP1056,EMP1059,270063,270063,20,"12","4",0,1,2,2,DELAY
109375,109375,30,EMP1056,EMP1059,546875,546875,20,"12","4",0,1,2,2,DELAY
97475,97475,30,EMP1056,EMP1059,487375,487375,20,"12","4",0,1,2,2,DELAY
97475,97475,30,EMP1056,EMP1059,487375,487375,20,"12","4",0,1,2,2,DELAY
73762,73762,30,EMP1056,EMP1059,368813,368813,20,"12","4",0,1,2,2,DELAY
14375,14375,30,EMP1056,EMP1059,71875,71875,20,"12","4",0,1,2,2,DELAY
12811,12811,30,EMP1056,EMP1059,64055,64055,20,"12","4",0,1,2,2,DELAY
12811,12811,30,EMP1056,EMP1059,64055,64055,20,"12","4",0,1,2,2,DELAY
9694,9694,30,EMP1056,EMP1059,48473,48473,20,"12","4",0,1,2,2,DELAY
13500,13500,30,EMP1056,EMP1059,67500,67500,20,"12","4",0,1,2,2,DELAY
12031,12031,30,EMP1056,EMP1059,60156,60156,20,"12","4",0,1,2,2,DELAY
12031,12031,30,EMP1056,EMP1059,60156,60156,20,"12","4",0,1,2,2,RISK
9104,9104,30,EMP1056,EMP1059,45522,45522,20,"12","4",0,1,2,2,RISK
1250,1250,30,EMP1056,EMP1059,6250,6250,30,"12","4",0,1,0,2,RISK
1114,1114,30,EMP1056,EMP1059,5570,5570,30,"12","4",0,1,0,2,DELAY
1114,1114,30,EMP1056,EMP1059,5570,5570,30,"12","4",0,1,0,2,NORMAL
843,843,30,EMP1056,EMP1059,4215,4215,30,"12","4",0,1,0,2,NORMAL
54012,54012,30,EMP1052,EMP1045,270063,270063,20,"12","5",0,1,2,2,RISK
109375,109375,30,EMP1052,EMP1045,546875,546875,20,"12","5",0,1,2,2,DELAY
97475,97475,30,EMP1052,EMP1045,487375,487375,20,"12","5",0,1,2,2,DELAY
97475,97475,30,EMP1052,EMP1045,487375,487375,20,"12","5",0,1,2,2,DELAY
73762,73762,30,EMP1052,EMP1045,368813,368813,20,"12","5",0,1,2,2,DELAY
14375,14375,30,EMP1052,EMP1045,71875,71875,20,"12","5",0,1,2,2,RISK
12811,12811,30,EMP1052,EMP1045,64055,64055,20,"12","5",0,1,2,2,DELAY
12811,12811,30,EMP1052,EMP1045,64055,64055,20,"12","5",0,1,2,2,DELAY
9694,9694,30,EMP1052,EMP1045,48473,48473,20,"12","5",0,1,2,2,DELAY
13500,13500,30,EMP1052,EMP1045,67500,67500,20,"12","5",0,1,2,2,RISK
12031,12031,30,EMP1052,EMP1045,60156,60156,20,"12","5",0,1,2,2,DELAY
12031,12031,30,EMP1052,EMP1045,60156,60156,20,"12","5",0,1,2,2,DELAY
9104,9104,30,EMP1052,EMP1045,45522,45522,20,"12","5",0,1,2,2,DELAY
1250,1250,30,EMP1052,EMP1045,6250,6250,30,"12","5",0,1,0,2,NORMAL
1114,1114,30,EMP1052,EMP1045,5570,5570,30,"12","5",0,1,0,2,NORMAL
1114,1114,30,EMP1052,EMP1045,5570,5570,30,"12","5",0,1,0,2,RISK
843,843,30,EMP1052,EMP1045,4215,4215,30,"12","5",0,1,0,2,DELAY
54012,54012,30,EMP1053,EMP1004,270063,270063,20,"12","6",0,1,2,2,DELAY
109375,109375,30,EMP1053,EMP1004,546875,546875,20,"12","6",0,1,2,2,RISK
97475,97475,30,EMP1053,EMP1004,487375,487375,20,"12","6",0,1,2,2,DELAY
97475,97475,30,EMP1053,EMP1004,487375,487375,20,"12","6",0,1,2,2,RISK
73762,73762,30,EMP1053,EMP1004,368813,368813,20,"12","6",0,1,2,2,DELAY
14375,14375,30,EMP1053,EMP1004,71875,71875,20,"12","6",0,1,2,2,DELAY
12811,12811,30,EMP1053,EMP1004,64055,64055,20,"12","6",0,1,2,2,DELAY
12811,12811,30,EMP1053,EMP1004,64055,64055,20,"12","6",0,1,2,2,RISK
9694,9694,30,EMP1053,EMP1004,48473,48473,20,"12","6",0,1,2,2,DELAY
13500,13500,30,EMP1053,EMP1004,67500,67500,20,"12","6",0,1,2,2,DELAY
12031,12031,30,EMP1053,EMP1004,60156,60156,20,"12","6",0,1,2,2,DELAY
12031,12031,30,EMP1053,EMP1004,60156,60156,20,"12","6",0,1,2,2,DELAY
9104,9104,30,EMP1053,EMP1004,45522,45522,20,"12","6",0,1,2,2,RISK
1250,1250,30,EMP1053,EMP1004,6250,6250,30,"12","6",0,1,0,2,DELAY
1114,1114,30,EMP1053,EMP1004,5570,5570,30,"12","6",0,1,0,2,NORMAL
1114,1114,30,EMP1053,EMP1004,5570,5570,30,"12","6",0,1,0,2,NORMAL
843,843,30,EMP1053,EMP1004,4215,4215,30,"12","6",0,1,0,2,NORMAL
54012,54012,30,EMP1051,EMP1043,270063,270063,20,"12","2",0,1,2,2,DELAY
109375,109375,30,EMP1051,EMP1043,546875,546875,20,"12","2",0,1,2,2,DELAY
97475,97475,30,EMP1051,EMP1043,487375,487375,20,"12","2",0,1,2,2,RISK
97475,97475,30,EMP1051,EMP1043,487375,487375,20,"12","2",0,1,2,2,DELAY
73762,73762,30,EMP1051,EMP1043,368813,368813,20,"12","2",0,1,2,2,DELAY
14375,14375,30,EMP1051,EMP1043,71875,71875,20,"12","2",0,1,2,2,RISK
12811,12811,30,EMP1051,EMP1043,64055,64055,20,"12","2",0,1,2,2,DELAY
12811,12811,30,EMP1051,EMP1043,64055,64055,20,"12","2",0,1,2,2,DELAY
9694,9694,30,EMP1051,EMP1043,48473,48473,20,"12","2",0,1,2,2,DELAY
13500,13500,30,EMP1051,EMP1043,67500,67500,20,"12","2",0,1,2,2,DELAY
12031,12031,30,EMP1051,EMP1043,60156,60156,20,"12","2",0,1,2,2,RISK
12031,12031,30,EMP1051,EMP1043,60156,60156,20,"12","2",0,1,2,2,DELAY
9104,9104,30,EMP1051,EMP1043,45522,45522,20,"12","2",0,1,2,2,RISK
1250,1250,30,EMP1051,EMP1043,6250,6250,30,"12","2",0,1,0,2,DELAY
1114,1114,30,EMP1051,EMP1043,5570,5570,30,"12","2",0,1,0,2,NORMAL
1114,1114,30,EMP1051,EMP1043,5570,5570,30,"12","2",0,1,0,2,NORMAL
843,843,30,EMP1051,EMP1043,4215,4215,30,"12","2",0,1,0,2,NORMAL
54015,54015,30,EMP1007,EMP1053,270063,270063,20,"12","3",0,1,2,2,DELAY
109375,109375,30,EMP1007,EMP1053,546875,546875,20,"12","3",0,1,2,2,RISK
97475,97475,30,EMP1007,EMP1053,487375,487375,20,"12","3",0,1,2,2,RISK
97475,97475,30,EMP1007,EMP1053,487375,487375,20,"12","3",0,1,2,2,DELAY
73765,73765,30,EMP1007,EMP1053,368813,368813,20,"12","3",0,1,2,2,DELAY
14375,14375,30,EMP1007,EMP1053,71875,71875,20,"12","3",0,1,2,2,RISK
12811,12811,30,EMP1007,EMP1053,64055,64055,20,"12","3",0,1,2,2,DELAY
12811,12811,30,EMP1007,EMP1053,64055,64055,20,"12","3",0,1,2,2,RISK
9697,9697,30,EMP1007,EMP1053,48473,48473,20,"12","3",0,1,2,2,RISK
13500,13500,30,EMP1007,EMP1053,67500,67500,20,"12","3",0,1,2,2,RISK
12032,12032,30,EMP1007,EMP1053,60156,60156,20,"12","3",0,1,2,2,DELAY
12032,12032,30,EMP1007,EMP1053,60156,60156,20,"12","3",0,1,2,2,DELAY
9106,9106,30,EMP1007,EMP1053,45522,45522,20,"12","3",0,1,2,2,RISK
1250,1250,30,EMP1007,EMP1053,6250,6250,30,"12","3",0,1,0,2,NORMAL
1114,1114,30,EMP1007,EMP1053,5570,5570,30,"12","3",0,1,0,2,NORMAL
1114,1114,30,EMP1007,EMP1053,5570,5570,30,"12","3",0,1,0,2,NORMAL
843,843,30,EMP1007,EMP1053,4215,4215,30,"12","3",0,1,0,2,RISK
54325,54325,30,EMP1001,EMP1048,325950,325950,20,"12","4",0,1,2,2,RISK
96250,96250,30,EMP1001,EMP1048,577500,577500,20,"12","4",0,1,2,2,DELAY
